TortoiseID,EncounterDate,Easting,Northing,TortoiseType,TortoiseStatus
BS23,5/26/2015,637067,3936051,Resident,Tracked
BS23,6/1/2015,637155,3935888,Resident,Tracked
BS23,6/8/2015,637147,3935889,Resident,Tracked
BS23,6/16/2015,636355,3935851,Resident,Tracked
BS23,6/21/2015,636887,3936051,Resident,Tracked
BS23,6/28/2015,636368,3935920,Resident,Tracked
BS23,7/5/2015,636435,3935939,Resident,Tracked
BS23,7/12/2015,637167,3935844,Resident,Tracked
BS23,7/19/2015,636888,3936051,Resident,Tracked
BS23,7/28/2015,636487,3935992,Resident,Tracked
BS23,8/3/2015,636888,3936054,Resident,Tracked
BS23,8/10/2015,636889,3936053,Resident,Tracked
BS23,8/16/2015,636435,3935939,Resident,Tracked
BS23,8/23/2015,636435,3935939,Resident,Tracked
BS23,8/30/2015,636791,3936035,Resident,Tracked
BS23,9/6/2015,636890,3936052,Resident,Tracked
BS23,9/13/2015,636890,3936100,Resident,Tracked
BS23,9/21/2015,637134,3936097,Resident,Tracked
BS23,9/28/2015,637134,3936092,Resident,Tracked
BS23,10/4/2015,636888,3936099,Resident,Tracked
BS23,10/12/2015,636427,3935926,Resident,Tracked
BS23,10/21/2015,636435,3935939,Resident,Tracked
BS23,10/25/2015,636435,3935939,Resident,Tracked
BS23,11/1/2015,636435,3935939,Resident,Tracked
BS23,11/8/2015,636435,3935939,Resident,Tracked
BS23,11/19/2015,636435,3935939,Resident,Tracked
BS23,11/30/2015,636435,3935939,Resident,Tracked
BS23,12/15/2015,636435,3935939,Resident,Tracked
BS23,12/30/2015,636435,3935939,Resident,Tracked
BS230,9/7/2011,638849,3938328,Resident,Tracked
BS230,9/7/2011,638849,3938328,Resident,Tracked
BS230,9/7/2011,638849,3938328,Resident,Tracked
BS230,9/7/2011,638849,3938328,Resident,Tracked
BS230,9/8/2011,639150,3938952,Resident,Tracked
BS230,9/10/2011,639116,3938919,Resident,Tracked
BS230,9/18/2011,637814,3939051,Resident,Tracked
BS230,9/24/2011,639185,3939365,Resident,Tracked
BS230,10/1/2011,638843,3939108,Resident,Tracked
BS230,10/7/2011,638827,3939158,Resident,Tracked
BS230,10/11/2011,639162,3939412,Resident,Tracked
BS230,10/11/2011,639162,3939412,Resident,Tracked
BS230,10/17/2011,638871,3939504,Resident,Tracked
BS230,10/17/2011,638871,3939504,Resident,Tracked
BS230,10/17/2011,638871,3939504,Resident,Tracked
BS230,10/18/2011,638893,3939560,Resident,Tracked
BS230,10/21/2011,638874,3939501,Resident,Tracked
BS230,10/28/2011,638979,3939490,Resident,Tracked
BS230,11/4/2011,638825,3939637,Resident,Tracked
BS230,11/16/2011,638816,3939548,Resident,Tracked
BS230,11/29/2011,638815,3939549,Resident,Tracked
BS230,12/12/2011,638814,3939549,Resident,Tracked
BS230,12/27/2011,638814,3939546,Resident,Tracked
BS230,1/11/2012,638815,3939551,Resident,Tracked
BS230,1/24/2012,638815,3939549,Resident,Tracked
BS230,2/8/2012,638814,3939549,Resident,Tracked
BS230,2/21/2012,638814,3939549,Resident,Tracked
BS230,3/8/2012,638812,3939552,Resident,Tracked
BS230,3/15/2012,638890,3939505,Resident,Tracked
BS230,3/22/2012,638872,3939479,Resident,Tracked
BS230,3/29/2012,638954,3939495,Resident,Tracked
BS230,3/31/2012,638874,3939497,Resident,Tracked
BS230,4/7/2012,638957,3939499,Resident,Tracked
BS230,4/11/2012,638979,3939498,Resident,Tracked
BS230,4/18/2012,638889,3939495,Resident,Tracked
BS230,4/26/2012,638896,3939506,Resident,Tracked
BS230,5/3/2012,638979,3939491,Resident,Tracked
BS230,5/9/2012,638980,3939494,Resident,Tracked
BS230,5/14/2012,638978,3939492,Resident,Tracked
BS230,5/18/2012,638974,3939494,Resident,Tracked
BS230,5/21/2012,638940,3939484,Resident,Tracked
BS230,5/29/2012,638902,3939510,Resident,Tracked
BS230,6/7/2012,638942,3939487,Resident,Tracked
BS230,6/14/2012,638940,3939486,Resident,Tracked
BS230,6/20/2012,638938,3939486,Resident,Tracked
BS230,6/27/2012,638938,3939486,Resident,Tracked
BS230,6/28/2012,638938,3939486,Resident,Tracked
BS230,7/4/2012,638903,3939511,Resident,Tracked
BS230,7/12/2012,638922,3939499,Resident,Tracked
BS230,7/18/2012,638758,3939236,Resident,Tracked
BS230,7/23/2012,639245,3938868,Resident,Tracked
BS230,8/1/2012,638890,3939353,Resident,Tracked
BS230,8/7/2012,638937,3939486,Resident,Tracked
BS230,8/15/2012,638822,3940390,Resident,Tracked
BS230,8/21/2012,638996,3939119,Resident,Tracked
BS230,8/30/2012,638875,3938848,Resident,Tracked
BS230,9/5/2012,638892,3939419,Resident,Tracked
BS230,9/12/2012,638848,3939514,Resident,Tracked
BS230,9/17/2012,638822,3940390,Resident,Tracked
BS230,9/27/2012,638685,3940333,Resident,Tracked
BS230,9/30/2012,638659,3939297,Resident,Tracked
BS230,10/7/2012,638850,3939514,Resident,Tracked
BS230,10/15/2012,638874,3939644,Resident,Tracked
BS230,10/24/2012,638972,3939491,Resident,Tracked
BS230,11/1/2012,638977,3939493,Resident,Tracked
BS230,11/7/2012,638979,3939491,Resident,Tracked
BS230,11/15/2012,638978,3939487,Resident,Tracked
BS230,11/18/2012,638982,3939486,Resident,Tracked
BS230,12/5/2012,638974,3939490,Resident,Tracked
BS230,12/19/2012,638985,3939484,Resident,Tracked
BS230,1/2/2013,638979,3939490,Resident,Tracked
BS230,1/15/2013,638977,3939487,Resident,Tracked
BS230,1/30/2013,638978,3939493,Resident,Tracked
BS230,2/13/2013,638978,3939487,Resident,Tracked
BS230,2/27/2013,638980,3939492,Resident,Tracked
BS230,3/4/2013,638978,3939490,Resident,Tracked
BS230,3/10/2013,638980,3939491,Resident,Tracked
BS230,3/21/2013,638980,3939488,Resident,Tracked
BS230,3/28/2013,638979,3939491,Resident,Tracked
BS230,4/3/2013,638979,3939495,Resident,Tracked
BS230,4/11/2013,638862,3939306,Resident,Tracked
BS230,4/16/2013,638850,3939516,Resident,Tracked
BS230,4/22/2013,638846,3939515,Resident,Tracked
BS230,5/1/2013,638850,3939512,Resident,Tracked
BS230,5/7/2013,638850,3939521,Resident,Tracked
BS230,5/13/2013,638836,3939520,Resident,Tracked
BS230,5/17/2013,638978,3939490,Resident,Tracked
BS230,5/21/2013,638975,3939491,Resident,Tracked
BS230,5/29/2013,638971,3939436,Resident,Tracked
BS230,6/5/2013,638849,3939515,Resident,Tracked
BS230,6/12/2013,638940,3939492,Resident,Tracked
BS230,6/18/2013,638850,3939519,Resident,Tracked
BS230,6/25/2013,638849,3939515,Resident,Tracked
BS230,7/1/2013,638848,3939517,Resident,Tracked
BS230,7/10/2013,638849,3939517,Resident,Tracked
BS230,7/15/2013,638849,3939514,Resident,Tracked
BS230,7/22/2013,638850,3939519,Resident,Tracked
BS230,7/31/2013,638139,3939384,Resident,Tracked
BS230,8/5/2013,638474,3939489,Resident,Tracked
BS230,8/14/2013,638814,3940449,Resident,Tracked
BS230,8/20/2013,638578,3939246,Resident,Tracked
BS230,8/28/2013,638573,3939415,Resident,Tracked
BS230,9/4/2013,638848,3939514,Resident,Tracked
BS230,9/11/2013,638850,3939514,Resident,Tracked
BS230,9/19/2013,638849,3939516,Resident,Tracked
BS230,9/23/2013,638722,3939300,Resident,Tracked
BS230,9/30/2013,638634,3939420,Resident,Tracked
BS230,10/8/2013,638463,3939331,Resident,Tracked
BS230,10/11/2013,638465,3939331,Resident,Tracked
BS230,10/12/2013,638729,3939307,Resident,Tracked
BS230,10/15/2013,638726,3939298,Resident,Tracked
BS230,10/21/2013,638790,3939337,Resident,Tracked
BS230,10/28/2013,638801,3939342,Resident,Tracked
BS230,11/4/2013,638801,3939341,Resident,Tracked
BS230,11/12/2013,638799,3939343,Resident,Tracked
BS230,11/24/2013,638802,3939344,Resident,Tracked
BS230,12/10/2013,638800,3939342,Resident,Tracked
BS230,12/23/2013,638800,3939342,Resident,Tracked
BS230,1/5/2014,638800,3939342,Resident,Tracked
BS230,1/21/2014,638800,3939342,Resident,Tracked
BS230,2/4/2014,638800,3939342,Resident,Tracked
BS230,2/17/2014,638800,3939342,Resident,Tracked
BS230,3/6/2014,638800,3939342,Resident,Tracked
BS230,3/12/2014,638800,3939342,Resident,Tracked
BS230,3/18/2014,638800,3939342,Resident,Tracked
BS230,3/25/2014,638721,3939276,Resident,Tracked
BS230,4/2/2014,638705,3939284,Resident,Tracked
BS230,4/6/2014,638500,3939323,Resident,Tracked
BS230,4/14/2014,638503,3939318,Resident,Tracked
BS230,4/21/2014,638868,3939476,Resident,Tracked
BS230,4/29/2014,639516,3939687,Resident,Tracked
BS230,5/5/2014,639516,3939687,Resident,Tracked
BS230,5/13/2014,639516,3939687,Resident,Tracked
BS230,5/19/2014,639516,3939687,Resident,Tracked
BS230,5/20/2014,639516,3939687,Resident,Tracked
BS230,5/27/2014,639516,3939687,Resident,Tracked
BS230,6/5/2014,639516,3939687,Resident,Tracked
BS230,6/11/2014,639525,3939716,Resident,Tracked
BS230,6/16/2014,639516,3939687,Resident,Tracked
BS230,6/24/2014,639516,3939687,Resident,Tracked
BS230,7/3/2014,639516,3939687,Resident,Tracked
BS230,7/11/2014,638887,3939505,Resident,Tracked
BS230,7/14/2014,638984,3939485,Resident,Tracked
BS230,7/22/2014,638843,3939500,Resident,Tracked
BS230,7/28/2014,638851,3939518,Resident,Tracked
BS230,8/5/2014,639003,3940571,Resident,Tracked
BS230,8/7/2014,639126,3940639,Resident,Tracked
BS230,8/13/2014,639901,3941279,Resident,Tracked
BS230,8/18/2014,640741,3941222,Resident,Tracked
BS230,8/26/2014,640776,3941287,Resident,Tracked
BS230,9/1/2014,640743,3940764,Resident,Tracked
BS230,9/10/2014,641744,3940216,Resident,Tracked
BS230,9/14/2014,641394,3939984,Resident,Tracked
BS230,9/15/2014,641532,3940033,Resident,Tracked
BS230,9/19/2014,637975,3939731,Resident,Tracked
BS230,9/22/2014,637878,3939021,Resident,Tracked
BS230,9/30/2014,638318,3939116,Resident,Tracked
BS230,10/9/2014,638471,3939124,Resident,Tracked
BS230,10/13/2014,638849,3938837,Resident,Tracked
BS230,10/22/2014,637967,3939634,Resident,Tracked
BS230,10/27/2014,637901,3939628,Resident,Tracked
BS230,11/4/2014,637967,3939637,Resident,Tracked
BS230,11/9/2014,637964,3939627,Resident,Tracked
BS230,11/18/2014,637964,3939627,Resident,Tracked
BS230,12/4/2014,637964,3939627,Resident,Tracked
BS230,12/15/2014,637964,3939627,Resident,Tracked
BS230,12/30/2014,637964,3939627,Resident,Tracked
BS230,1/14/2015,637964,3939627,Resident,Tracked
BS230,1/29/2015,637964,3939627,Resident,Tracked
BS230,2/12/2015,637964,3939627,Resident,Tracked
BS230,2/23/2015,637964,3939627,Resident,Tracked
BS230,3/4/2015,637964,3939627,Resident,Tracked
BS230,3/10/2015,637964,3939627,Resident,Tracked
BS230,3/17/2015,637969,3939633,Resident,Tracked
BS230,3/24/2015,637714,3939680,Resident,Tracked
BS230,3/31/2015,637408,3939674,Resident,Tracked
BS230,4/8/2015,637445,3939766,Resident,Tracked
BS230,4/16/2015,637469,3940142,Resident,Tracked
BS230,4/21/2015,637960,3939645,Resident,Tracked
BS230,4/29/2015,637566,3939873,Resident,Tracked
BS230,5/5/2015,637653,3939647,Resident,Tracked
BS230,5/13/2015,637403,3939992,Resident,Tracked
BS230,5/14/2015,637412,3939905,Resident,Tracked
BS230,5/18/2015,637518,3939851,Resident,Tracked
BS230,5/25/2015,637167,3939621,Resident,Tracked
BS230,6/3/2015,637430,3939905,Resident,Tracked
BS230,6/8/2015,637118,3939844,Resident,Tracked
BS230,6/17/2015,637193,3939776,Resident,Tracked
BS230,6/23/2015,637241,3939803,Resident,Tracked
BS230,6/29/2015,637239,3939803,Resident,Tracked
BS230,7/7/2015,637238,3939802,Resident,Tracked
BS230,7/14/2015,637238,3939803,Resident,Tracked
BS230,7/20/2015,637240,3939804,Resident,Tracked
BS230,7/27/2015,637240,3939800,Resident,Tracked
BS230,8/5/2015,637238,3939803,Resident,Tracked
BS230,8/11/2015,637240,3939799,Resident,Tracked
BS230,8/17/2015,637236,3939799,Resident,Tracked
BS230,8/25/2015,637236,3939799,Resident,Tracked
BS230,8/31/2015,637186,3939957,Resident,Tracked
BS230,9/9/2015,637236,3939799,Resident,Tracked
BS230,9/14/2015,637260,3939804,Resident,Tracked
BS230,9/23/2015,637083,3940006,Resident,Tracked
BS230,10/1/2015,637236,3939799,Resident,Tracked
BS230,10/7/2015,637398,3939611,Resident,Tracked
BS230,10/14/2015,637099,3940052,Resident,Tracked
BS230,10/20/2015,637104,3939498,Resident,Tracked
BS230,10/28/2015,637275,3939967,Resident,Tracked
BS230,11/4/2015,637236,3939799,Resident,Tracked
BS230,11/10/2015,637236,3939799,Resident,Tracked
BS230,11/17/2015,637236,3939799,Resident,Tracked
BS230,11/29/2015,637236,3939799,Resident,Tracked
BS230,12/14/2015,637236,3939799,Resident,Tracked
BS230,12/27/2015,637236,3939799,Resident,Tracked
BS231,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/7/2011,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/7/2011,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,10/7/2011,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,5/14/2012,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/12/2012,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,5/12/2013,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/24/2013,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,5/17/2014,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/13/2014,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/20/2014,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,5/24/2015,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,9/28/2015,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS231,10/14/2015,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS232,9/6/2011,638746,3934859,Translocatee (Hatched in Captivity),Dead (BO 2011)
BS232,9/6/2011,,,Translocatee (Hatched in Captivity),Dead (BO 2011)
BS232,9/9/2011,,,Translocatee (Hatched in Captivity),Dead (BO 2011)
BS233,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/7/2011,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/7/2011,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/7/2011,638746,3934859,Translocatee (Hatched in Captivity),Headstart Pens
BS233,10/7/2011,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,5/13/2012,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/11/2012,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,5/13/2013,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/23/2013,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,5/15/2014,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/12/2014,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,5/25/2015,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS233,9/29/2015,638640,3934770,Translocatee (Hatched in Captivity),Headstart Pens
BS234,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,9/8/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,9/8/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,10/7/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,4/26/2012,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS234,4/26/2012,,,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638767,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638767,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638630,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638767,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638767,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638630,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,9/8/2011,638767,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,10/7/2011,638630,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,4/26/2012,638630,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS235,4/26/2012,,,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,9/8/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,10/7/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,10/7/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,4/26/2012,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS236,4/26/2012,,,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638746,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638630,3934770,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638746,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638746,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638746,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638746,3934882,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,9/9/2011,638630,3934770,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,10/4/2011,638630,3934770,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,4/27/2012,638630,3934770,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS237,4/27/2012,,,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638767,3934923,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,9/9/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,10/7/2011,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,4/26/2012,638680,3934780,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS238,4/26/2012,,,Translocatee (Hatched in Captivity),Transferred Off-Site (MNP)
BS239,2/7/2012,640691,3926945,Resident,Tracked
BS239,9/9/2011,640868,3927159,Resident,Tracked
BS239,9/9/2011,640486,3927209,Resident,Tracked
BS239,9/9/2011,640868,3927159,Resident,Tracked
BS239,9/9/2011,640868,3927159,Resident,Tracked
BS239,9/9/2011,640868,3927159,Resident,Tracked
BS239,9/9/2011,640486,3927209,Resident,Tracked
BS239,9/9/2011,640868,3927159,Resident,Tracked
BS239,9/9/2011,640868,3927159,Resident,Tracked
BS239,9/10/2011,640440,3927117,Resident,Tracked
BS239,9/11/2011,640771,3927184,Resident,Tracked
BS239,9/16/2011,640686,3926925,Resident,Tracked
BS239,9/23/2011,640790,3927137,Resident,Tracked
BS239,10/2/2011,640824,3927114,Resident,Tracked
BS239,10/7/2011,640775,3927201,Resident,Tracked
BS239,10/15/2011,640729,3926938,Resident,Tracked
BS239,10/21/2011,640652,3926943,Resident,Tracked
BS239,10/28/2011,640691,3926949,Resident,Tracked
BS239,11/2/2011,640697,3926929,Resident,Tracked
BS239,11/14/2011,640689,3926943,Resident,Tracked
BS239,11/28/2011,640691,3926945,Resident,Tracked
BS239,12/12/2011,640691,3926946,Resident,Tracked
BS239,12/26/2011,640693,3926948,Resident,Tracked
BS239,1/9/2012,640691,3926944,Resident,Tracked
BS239,1/23/2012,640688,3926940,Resident,Tracked
BS239,2/20/2012,640691,3926944,Resident,Tracked
BS239,3/5/2012,640692,3926946,Resident,Tracked
BS239,3/13/2012,640784,3927002,Resident,Tracked
BS239,3/19/2012,640822,3927118,Resident,Tracked
BS239,3/26/2012,640824,3927115,Resident,Tracked
BS239,4/2/2012,640823,3927121,Resident,Tracked
BS239,4/8/2012,640824,3927114,Resident,Tracked
BS239,4/10/2012,640826,3927116,Resident,Tracked
BS239,4/16/2012,640775,3927203,Resident,Tracked
BS239,4/23/2012,640823,3927120,Resident,Tracked
BS239,5/1/2012,640824,3927118,Resident,Tracked
BS239,5/8/2012,640770,3927254,Resident,Tracked
BS239,5/15/2012,640769,3927148,Resident,Tracked
BS239,5/22/2012,640773,3927148,Resident,Tracked
BS239,5/31/2012,640773,3927152,Resident,Tracked
BS239,6/4/2012,640774,3927151,Resident,Tracked
BS239,6/11/2012,640688,3926947,Resident,Tracked
BS239,6/18/2012,640688,3926942,Resident,Tracked
BS239,6/25/2012,640774,3927147,Resident,Tracked
BS239,7/1/2012,640772,3927149,Resident,Tracked
BS239,7/9/2012,640773,3927148,Resident,Tracked
BS239,7/16/2012,640791,3927419,Resident,Tracked
BS239,7/25/2012,640776,3927736,Resident,Tracked
BS239,7/30/2012,640777,3927733,Resident,Tracked
BS239,8/8/2012,640780,3927738,Resident,Tracked
BS239,8/12/2012,640779,3927735,Resident,Tracked
BS239,8/19/2012,640647,3927771,Resident,Tracked
BS239,8/26/2012,640637,3927757,Resident,Tracked
BS239,9/2/2012,640672,3927281,Resident,Tracked
BS239,9/10/2012,640788,3927004,Resident,Tracked
BS239,9/19/2012,640864,3927250,Resident,Tracked
BS239,9/24/2012,640728,3926885,Resident,Tracked
BS239,10/1/2012,640767,3926949,Resident,Tracked
BS239,10/8/2012,640719,3927588,Resident,Tracked
BS239,10/17/2012,640757,3927744,Resident,Tracked
BS239,10/25/2012,640756,3927745,Resident,Tracked
BS239,10/29/2012,640759,3927748,Resident,Tracked
BS239,11/5/2012,640755,3927747,Resident,Tracked
BS239,11/13/2012,640754,3927746,Resident,Tracked
BS239,11/19/2012,640780,3927736,Resident,Tracked
BS239,12/2/2012,640757,3927746,Resident,Tracked
BS239,12/16/2012,640759,3927745,Resident,Tracked
BS239,1/4/2013,640757,3927742,Resident,Tracked
BS239,1/13/2013,640759,3927748,Resident,Tracked
BS239,1/28/2013,640760,3927745,Resident,Tracked
BS239,2/11/2013,640757,3927746,Resident,Tracked
BS239,2/25/2013,640759,3927750,Resident,Tracked
BS239,3/7/2013,640757,3927746,Resident,Tracked
BS239,3/13/2013,640757,3927743,Resident,Tracked
BS239,3/19/2013,640757,3927746,Resident,Tracked
BS239,3/24/2013,640732,3927763,Resident,Tracked
BS239,4/1/2013,640747,3927285,Resident,Tracked
BS239,4/9/2013,640773,3927202,Resident,Tracked
BS239,4/18/2013,640802,3927365,Resident,Tracked
BS239,4/24/2013,640775,3927422,Resident,Tracked
BS239,4/30/2013,640659,3927244,Resident,Tracked
BS239,5/6/2013,640651,3927242,Resident,Tracked
BS239,5/15/2013,640660,3927247,Resident,Tracked
BS239,5/16/2013,640659,3927244,Resident,Tracked
BS239,5/19/2013,640746,3927293,Resident,Tracked
BS239,5/26/2013,640745,3927284,Resident,Tracked
BS239,6/3/2013,640732,3927281,Resident,Tracked
BS239,6/10/2013,640689,3927314,Resident,Tracked
BS239,6/19/2013,640691,3927314,Resident,Tracked
BS239,6/24/2013,640692,3927313,Resident,Tracked
BS239,7/2/2013,640772,3927150,Resident,Tracked
BS239,7/8/2013,640768,3927143,Resident,Tracked
BS239,7/17/2013,640778,3927149,Resident,Tracked
BS239,7/23/2013,640641,3927760,Resident,Tracked
BS239,7/31/2013,640638,3927760,Resident,Tracked
BS239,8/5/2013,640599,3927697,Resident,Tracked
BS239,8/12/2013,640638,3927758,Resident,Tracked
BS239,8/18/2013,640639,3927761,Resident,Tracked
BS239,8/28/2013,640777,3927734,Resident,Tracked
BS239,9/3/2013,640775,3927732,Resident,Tracked
BS239,9/9/2013,640806,3927742,Resident,Tracked
BS239,9/17/2013,640779,3927731,Resident,Tracked
BS239,9/24/2013,640776,3927733,Resident,Tracked
BS239,9/24/2013,640772,3927779,Resident,Tracked
BS239,9/30/2013,640779,3927737,Resident,Tracked
BS239,10/7/2013,640777,3927735,Resident,Tracked
BS239,10/14/2013,640756,3927746,Resident,Tracked
BS239,10/16/2013,640757,3927743,Resident,Tracked
BS239,10/21/2013,640770,3927741,Resident,Tracked
BS239,10/29/2013,640754,3927746,Resident,Tracked
BS239,11/5/2013,640757,3927745,Resident,Tracked
BS239,11/15/2013,640757,3927745,Resident,Tracked
BS239,11/26/2013,640757,3927745,Resident,Tracked
BS239,12/8/2013,640757,3927745,Resident,Tracked
BS239,12/22/2013,640757,3927745,Resident,Tracked
BS239,1/7/2014,640757,3927745,Resident,Tracked
BS239,1/19/2014,640757,3927745,Resident,Tracked
BS239,2/2/2014,640757,3927745,Resident,Tracked
BS239,2/17/2014,640727,3927767,Resident,Tracked
BS239,3/3/2014,640756,3927744,Resident,Tracked
BS239,3/9/2014,640724,3927765,Resident,Tracked
BS239,3/17/2014,640807,3927354,Resident,Tracked
BS239,3/25/2014,640639,3927803,Resident,Tracked
BS239,4/1/2014,640777,3927421,Resident,Tracked
BS239,4/7/2014,640776,3927202,Resident,Tracked
