UserName,TimeStamp,TortoiseID,EncounterDate,EncounterTime,Fieldworker1,Fieldworker2,CameraWithPhotos,Temperature,HandleStartTime,HandleEndTime,iButtonPurpose,DataDownload,iButtonID,iButtonType,SampleRateTaken,SampleCountTaken,NewiButtonID,NewiButtonType,NewiButtonLocation,InitialWeight,FinalWeight,NewMission,SampleRate,MaxSampleCount,MissionStartDate,MissionStartTime,MissionEndDate,TortoiseVoided,VoidUrineVol,VoidUrineColor,VoidFecesPieces,TortoiseHydrated,HydrateMethod,HydrateFluidVol,Comments,DataMigrated,DataProofed
BS34,4/4/2013,BS529,3/31/2013,1/0/1900,Geo Keyes,,,27.3,1/0/1900,1/0/1900,Download Data,Y,,,35,6911,,,,,,Y,15,,3/31/2013,,6/24/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS542,4/1/2013,1/0/1900,Geo Keyes,,,26.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6987,,,,,,Y,15,,4/1/2013,,6/25/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS545,4/1/2013,1/0/1900,Geo Keyes,,,26.5,1/0/1900,1/0/1900,Download Data,Y,,,35,7237,,,,,,Y,15,,4/1/2013,,6/25/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS550,4/1/2013,1/0/1900,Geo Keyes,,,25.3,1/0/1900,1/0/1900,Download Data,Y,,,35,7369,,,,,,Y,15,,4/1/2013,,6/25/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS564,4/1/2013,1/0/1900,Geo Keyes,,,26.4,1/0/1900,1/0/1900,Download Data,Y,,,15,1642,,,,,,Y,15,,4/1/2013,,6/25/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS636,4/2/2013,1/0/1900,Geo Keyes,,,19.1,1/0/1900,1/0/1900,Download Data,Y,,,35,7154,,,,,,Y,15,,4/2/2013,,6/26/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS625,4/3/2013,1/0/1900,Geo Keyes,,,19.6,1/0/1900,1/0/1900,Download Data,Y,,,35,7364,,,,,,Y,15,,4/3/2013,,6/27/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS597,4/3/2013,1/0/1900,Geo Keyes,,,22.5,1/0/1900,1/0/1900,Download Data,Y,,,35,7404,,,,,,Y,15,,4/3/2013,,6/27/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS629,4/3/2013,1/0/1900,Geo Keyes,,,26.5,1/0/1900,1/0/1900,Download Data,Y,,,35,7403,,,,,,Y,15,,4/3/2013,,6/27/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS615,4/3/2013,1/0/1900,Geo Keyes,,,31.6,1/0/1900,1/0/1900,Download Data,Y,,,35,7410,,,,,,Y,15,,4/3/2013,,6/27/2013,N,,,,N,,,,1,0
BS34,4/4/2013,BS616,4/3/2013,1/0/1900,Geo Keyes,,,31.5,1/0/1900,1/0/1900,Download Data,Y,,,35,7410,,,,,,Y,15,,4/3/2013,,6/27/2013,N,,,,N,,,,1,0
BS2,4/4/2013,BS109,4/4/2013,1/0/1900,Jay Meyers,,,26,1/0/1900,1/0/1900,Download Data;Repair/Reattach iButton,Y,,,35,7820,,,,,,Y,15,,4/4/2013,,6/28/2013,N,,,,N,,,Popped off puty and reapplied puty epoxy. Also touched up transmitter.,1,0
BS13,4/4/2013,BS11,4/4/2013,1/0/1900,Jacquelyn Smith,,,32,1/0/1900,1/0/1900,Download Data,Y,,,15,972,,,,,,Y,15,,4/4/2013,,6/28/2013,N,,,,N,,,,1,0
BS13,4/4/2013,BS41,4/4/2013,1/0/1900,Jacquelyn Smith,,,31,1/0/1900,1/0/1900,Download Data,Y,,,35,7578,,,,,,Y,15,,4/4/2013,,6/28/2013,N,,,,N,,,,1,0
BS13,4/4/2013,BS36,4/4/2013,1/0/1900,Jacquelyn Smith,,,32,1/0/1900,1/0/1900,Download Data,Y,,,15,950,,,,,,Y,15,,4/4/2013,,6/28/2013,N,,,,N,,,,1,0
BS2,4/7/2013,BS617,4/7/2013,1/0/1900,Jay Meyers,,,28,1/0/1900,1/0/1900,Download Data,Y,,,35,7668,,,,,,Y,15,,4/7/2013,,7/2/2013,N,,,,N,,,Ti me 3hrs ahead,1,0
BS2,4/7/2013,BS588,4/7/2013,1/0/1900,Jay Meyers,,,29,1/0/1900,1/0/1900,Download Data,Y,,,35,7664,,,,,,Y,15,,4/7/2013,,7/2/2013,N,,,,N,,,iButton 3:17 ahead,1,0
BS2,4/7/2013,BS565,4/7/2013,1/0/1900,Jay Meyers,,,29,1/0/1900,1/0/1900,Download Data,Y,,,35,7586,,,,,,Y,15,,4/7/2013,,7/2/2013,N,,,,N,,,Ibutton 3:15 ahead,1,0
BS16,4/8/2013,BS56,4/7/2013,1/0/1900,Amanda Scheib,,,29,1/0/1900,1/0/1900,Download Data,Y,,,15,8192,,,,,,Y,15,,4/7/2013,,7/2/2013,N,,,,N,,,,1,0
BS2,4/8/2013,BS639,4/8/2013,1/0/1900,Jay Meyers,,,22,1/0/1900,1/0/1900,Download Data,Y,,,15,1899,,,,,,Y,15,,4/8/2013,,7/2/2013,N,,,,N,,,,1,0
BS2,4/8/2013,BS618,4/8/2013,1/0/1900,Jay Meyers,,,21,1/0/1900,1/0/1900,Download Data,Y,,,35,7659,,,,,,Y,15,,4/8/2013,,7/2/2013,N,,,,N,,,Ti me 3 hrs ahead,1,0
BS2,4/8/2013,BS598,4/8/2013,1/0/1900,Jay Meyers,,,22,1/0/1900,,Download Data,N,,,,,,,,,,N,,,,,,N,,,,N,,,"ibutton lost.  Gel epoxy still on tort but ibutton has popped off.  Need to replace with new ibutton",1,0
BS2,4/8/2013,BS621,4/8/2013,1/0/1900,Jay Meyers,,,25,1/0/1900,1/0/1900,Download Data,Y,,,35,7573,,,,,,Y,15,,4/8/2013,,7/2/2013,N,,,,N,,,Time 3 hrs ahead,1,0
BS13,4/9/2013,BS124,4/8/2013,1/0/1900,Jeff Valentine,,,20.4,1/0/1900,1/0/1900,Download Data,Y,,,15,483,,,,,,Y,15,,4/8/2013,,7/2/2013,N,,,,N,,,,1,0
BS10,4/10/2013,BS561,4/9/2013,1/0/1900,Jay Meyers,,,19,1/0/1900,1/0/1900,Download Data,Y,,,35,7775,,,,,,Y,15,,4/9/2013,,7/3/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS317,4/7/2013,1/0/1900,Geo Keyes,,,30.7,1/0/1900,1/0/1900,Download Data,Y,,,35,7948,,,,,,Y,15,,4/7/2013,,7/1/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS10,4/9/2013,1/0/1900,Geo Keyes,,,22.8,1/0/1900,1/0/1900,Download Data,Y,,,15,2013,,,,,,Y,15,,4/9/2013,,7/3/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS141,4/9/2013,1/0/1900,Geo Keyes,,,18.9,1/0/1900,1/0/1900,Download Data,Y,,,15,784,,,,,,Y,15,,4/9/2013,,7/4/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS88,4/9/2013,1/0/1900,Geo Keyes,,,18.1,1/0/1900,1/0/1900,Download Data,Y,,,15,791,,,,,,Y,15,,4/9/2013,,7/4/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS136,4/10/2013,1/0/1900,Geo Keyes,,,20.7,1/0/1900,1/0/1900,Download Data,Y,,,15,861,,,,,,Y,15,,4/10/2013,,7/4/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS65,4/10/2013,1/0/1900,Geo Keyes,,,12.5,1/0/1900,1/0/1900,Download Data,Y,,,35,8192,,,,,,Y,15,,4/10/2013,,7/4/2013,N,,,,N,,,,1,0
BS31,4/11/2013,BS107,4/11/2013,1/0/1900,Geo Keyes,,,26.1,1/0/1900,1/0/1900,Download Data,Y,,,35,7364,,,,,,Y,15,,4/11/2013,,7/5/2013,N,,,,N,,,,1,0
BS13,4/11/2013,BS598,4/10/2013,1/0/1900,Jeff Valentine,,Jeff Valentine,25.1,1/0/1900,1/0/1900,Replace iButton,,,,,,e60000001e045041,1922L,RC1,,,Y,15,,4/10/2013,,7/4/2013,N,,,,N,,,Previous ibutton detached and missing.,1,0
BS13,4/11/2013,BS155,4/11/2013,1/0/1900,Jeff Valentine,,,21.1,1/0/1900,1/0/1900,Download Data,Y,,,35,8144,,,,,,Y,15,,4/11/2013,,7/5/2013,N,,,,N,,,,1,0
BS13,4/17/2013,BS95,4/15/2013,1/0/1900,Jeff Valentine,,,23.2,1/0/1900,1/0/1900,Download Data,Y,,,35,8115,,,,,,Y,15,,4/15/2013,,7/10/2013,N,,,,N,,,,1,0
BS31,4/18/2013,BS574,4/15/2013,1/0/1900,Geo Keyes,,,17.9,1/0/1900,1/0/1900,Download Data,Y,,,35,7899,,,,,,Y,15,,4/15/2013,,7/9/2013,N,,,,N,,,,1,0
BS31,4/18/2013,BS596,4/15/2013,1/0/1900,Geo Keyes,,,18.3,1/0/1900,1/0/1900,Download Data,Y,,,35,7772,,,,,,Y,15,,4/15/2013,,7/9/2013,N,,,,N,,,,1,0
BS31,4/18/2013,BS635,4/15/2013,1/0/1900,Geo Keyes,,,22.6,1/0/1900,1/0/1900,Download Data,Y,,,35,7902,,,,,,Y,15,,4/15/2013,,7/9/2013,N,,,,N,,,,1,0
BS13,4/23/2013,BS93,4/21/2013,1/0/1900,Jeff Valentine,,,32.7,1/0/1900,1/0/1900,Download Data,Y,,,15,3257,,,,,,Y,15,,4/21/2013,,7/15/2013,N,,,,N,,,,1,0
BS13,4/23/2013,BS230,4/22/2013,1/0/1900,Jeff Valentine,,,34.8,1/0/1900,1/0/1900,Download Data,Y,,,35,8192,,,,,,Y,15,,4/22/2013,,7/16/2013,N,,,,N,,,,1,0
BS31,4/25/2013,BS558,4/23/2013,1/0/1900,Geo Keyes,,,23.6,1/0/1900,1/0/1900,Download Data,Y,,,35,8192,,,,,,Y,15,,4/23/2013,,7/17/2013,N,,,,N,,,,1,0
BS16,5/9/2013,BS576,5/9/2013,1/0/1900,Nicole Stephens,,,28.9,1/0/1900,1/0/1900,Download Data,Y,,,35,8192,,,,,,Y,15,,5/9/2013,,8/2/2013,N,,,,N,,,Capacity reached 20 April 2013.,1,0
BS25,5/13/2013,BS134,5/7/2013,1/0/1900,Lori Rose,Max Havelka,Max Havelka,19,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,9b0000002a52f241,1922L,RC1,,,Y,15,,5/7/2013,,7/31/2013,N,,,,Y,Soaking,1000,,1,0
BS28,5/15/2013,BS239,5/15/2013,1/0/1900,Shawn Lindey,Jay Meyers,,17.3,1/0/1900,1/0/1900,Repair/Reattach iButton,,,,,,,,,,,N,,,,,,N,,,,N,,,"Removed i button and replaced putty epoxy, put back on the same scute",1,0
BS22,5/15/2013,BS339,5/15/2013,1/0/1900,Laura Pavliscak,Max Havelka,Laura Pavliscak,32.8,1/0/1900,1/0/1900,Repair/Reattach iButton,,,,,,,,,,,N,,,,,,N,,,,N,,,"ibutton was not read. Putty was missing from much of ibutton, and so it was removed, putty was repaired, and button was reattached.",1,0
BS6,5/17/2013,BS166,5/17/2013,1/0/1900,Geo Keyes,Cynthia Furman,Cynthia Furman,17.1,1/0/1900,1/0/1900,Repair/Reattach iButton,,,,,,,,,,,N,,,,,,N,,,,N,,,"program is to be changed ... Removed, re-puttied, and reattached iButton",1,0
BS13,5/17/2013,BS38,5/17/2013,1/0/1900,Jeff Valentine,,,,1/0/1900,1/0/1900,Download Data;Remove iButton,Y,,,15,5111,,,,,,,,,,,,N,,,,N,,,Mortality,1,0
BS17,5/19/2013,BS576,5/19/2013,1/0/1900,Jeff Valentine,Chandra Llewellyn,,28,1/0/1900,1/0/1900,Download Data,Y,,,15,954,,,,,,Y,15,,5/19/2013,,8/2/2013,N,,,,N,,,,1,0
BS28,5/23/2013,BS514,5/23/2013,1/0/1900,Shawn Lindey,Jay Meyers,,16.4,1/0/1900,1/0/1900,Download Data,Y,,,15,5731,,,,,,Y,15,,5/23/2013,,8/16/2013,N,,,,N,,,,1,0
BS28,5/24/2013,BS530,5/24/2013,1/0/1900,Shawn Lindey,Jay Meyers,,12.1,1/0/1900,1/0/1900,Download Data,Y,,,15,5814,,,,,,Y,15,,5/24/2013,,8/17/2013,N,,,,N,,,,1,0
BS28,5/24/2013,BS517,5/24/2013,1/0/1900,Shawn Lindey,Jay Meyers,,18.8,1/0/1900,1/0/1900,Download Data,Y,,,15,5819,,,,,,Y,15,,5/24/2013,,8/17/2013,N,,,,N,,,,1,0
BS28,5/24/2013,BS537,5/24/2013,1/0/1900,Shawn Lindey,Jay Meyers,,25.5,1/0/1900,1/0/1900,Download Data,Y,,,15,5549,,,,,,Y,15,,5/24/2013,,8/17/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS654,5/26/2013,1/0/1900,Jay Meyers,,,17,1/0/1900,1/0/1900,Download Data,Y,,,15,5734,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS639,5/26/2013,1/0/1900,Jay Meyers,,,17,1/0/1900,1/0/1900,Download Data,Y,,,15,4591,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS614,5/26/2013,1/0/1900,Jay Meyers,,,17.3,1/0/1900,1/0/1900,Download Data,Y,,,35,8192,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,Not remissioned during first download round of 2013,1,0
BS2,5/26/2013,BS623,5/26/2013,1/0/1900,Jay Meyers,,,17.8,1/0/1900,1/0/1900,Download Data,Y,,,15,5740,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS618,5/26/2013,1/0/1900,Jay Meyers,,,18.5,1/0/1900,1/0/1900,Download Data,Y,,,15,4593,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS598,5/26/2013,1/0/1900,Jay Meyers,,,20,1/0/1900,1/0/1900,Download Data,Y,,,15,4390,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS635,5/26/2013,1/0/1900,Jay Meyers,,,20.5,1/0/1900,1/0/1900,Download Data,Y,,,15,3923,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS621,5/26/2013,1/0/1900,Jay Meyers,,,25,1/0/1900,1/0/1900,Download Data,Y,,,15,4592,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS570,5/26/2013,1/0/1900,Jay Meyers,,,26.3,1/0/1900,1/0/1900,Download Data,Y,,,15,5824,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS583,5/26/2013,1/0/1900,Jay Meyers,,,27.5,1/0/1900,1/0/1900,Download Data,Y,,,15,5827,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS558,5/26/2013,1/0/1900,Jay Meyers,,,29.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5768,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS600,5/26/2013,1/0/1900,Jay Meyers,,,29.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5768,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS579,5/26/2013,1/0/1900,Jay Meyers,,,31.5,1/0/1900,1/0/1900,Download Data,Y,,,15,5754,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS565,5/26/2013,1/0/1900,Jay Meyers,,,31.5,1/0/1900,1/0/1900,Download Data,Y,,,15,4683,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS588,5/26/2013,1/0/1900,Jay Meyers,,,33,1/0/1900,1/0/1900,Download Data,Y,,,15,4685,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS568,5/26/2013,1/0/1900,Jay Meyers,,,33.9,1/0/1900,1/0/1900,Download Data,Y,,,15,5771,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS566,5/26/2013,1/0/1900,Jay Meyers,,,33.9,1/0/1900,1/0/1900,Download Data,Y,,,15,5770,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS617,5/26/2013,1/0/1900,Jay Meyers,,,34.1,1/0/1900,1/0/1900,Download Data,Y,,,15,4688,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/26/2013,BS577,5/26/2013,1/0/1900,Jay Meyers,,,34.3,1/0/1900,1/0/1900,Download Data,Y,,,15,5861,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS65,5/27/2013,1/0/1900,Jay Meyers,,,23.8,1/0/1900,1/0/1900,Download Data,Y,,,15,4509,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS134,5/27/2013,1/0/1900,Jay Meyers,,,23.8,1/0/1900,1/0/1900,Download Data,Y,,,15,1905,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,IButton not named.  Named bs134 prior to remissioning.,1,0
BS2,5/27/2013,BS135,5/27/2013,1/0/1900,Jay Meyers,,,21.6,1/0/1900,1/0/1900,Download Data,Y,,,15,5366,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS159,5/27/2013,1/0/1900,Jay Meyers,,,22.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5372,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS88,5/27/2013,1/0/1900,Jay Meyers,,,23.8,1/0/1900,1/0/1900,Download Data,Y,,,15,4575,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS141,5/27/2013,1/0/1900,Jay Meyers,,,24,1/0/1900,1/0/1900,Download Data,Y,,,15,4577,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS136,5/27/2013,1/0/1900,Jay Meyers,,,24.3,1/0/1900,1/0/1900,Download Data,Y,,,15,4512,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS177,5/27/2013,1/0/1900,Jay Meyers,,,26,1/0/1900,1/0/1900,Download Data,Y,,,15,5366,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS61,5/27/2013,1/0/1900,Jay Meyers,,,27.1,1/0/1900,1/0/1900,Download Data,Y,,,15,5365,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS05,5/27/2013,1/0/1900,Jay Meyers,,,27.1,1/0/1900,1/0/1900,Download Data,Y,,,15,5363,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS77,5/27/2013,1/0/1900,Jay Meyers,,,28.5,1/0/1900,1/0/1900,Download Data,Y,,,15,6124,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS186,5/27/2013,1/0/1900,Jay Meyers,,,28.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5363,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS68,5/27/2013,1/0/1900,Jay Meyers,,,28.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5364,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS176,5/27/2013,1/0/1900,Jay Meyers,,,27.7,1/0/1900,1/0/1900,Download Data,Y,,,15,6124,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS110,5/27/2013,1/0/1900,Jay Meyers,,,33.3,1/0/1900,1/0/1900,Download Data;Repair/Reattach iButton,Y,,,15,5934,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,Removed ibutton to replace putty epoxy. Placed back in same position.,1,0
BS13,5/27/2013,BS631,5/26/2013,1/0/1900,Jeff Valentine,,,25.2,1/0/1900,1/0/1900,Download Data,Y,,,15,6011,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS156,5/27/2013,1/0/1900,Jay Meyers,,,33.2,1/0/1900,1/0/1900,Download Data,Y,,,15,5353,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS130,5/27/2013,1/0/1900,Jay Meyers,,,33.7,1/0/1900,1/0/1900,Download Data,Y,,,15,6024,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS2,5/27/2013,BS57,5/27/2013,1/0/1900,Jay Meyers,,,34.5,1/0/1900,1/0/1900,Download Data,Y,,,15,5360,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS641,5/26/2013,1/0/1900,Jeff Valentine,,,27.1,1/0/1900,1/0/1900,Download Data,Y,,,15,6032,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS634,5/26/2013,1/0/1900,Jeff Valentine,,,27.1,1/0/1900,1/0/1900,Download Data,Y,,,15,6031,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS630,5/26/2013,1/0/1900,Jeff Valentine,,,27.2,1/0/1900,1/0/1900,Download Data,Y,,,15,6019,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS629,5/26/2013,1/0/1900,Jeff Valentine,,,29.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5089,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS610,5/26/2013,1/0/1900,Jeff Valentine,,,32.1,1/0/1900,1/0/1900,Download Data,Y,,,15,6031,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS625,5/26/2013,1/0/1900,Jeff Valentine,,,33.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5098,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS651,5/26/2013,1/0/1900,Jeff Valentine,,,33.6,1/0/1900,1/0/1900,Download Data,Y,,,15,6038,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS648,5/26/2013,1/0/1900,Jeff Valentine,,,33.3,1/0/1900,1/0/1900,Download Data,Y,,,15,6040,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS554,5/26/2013,1/0/1900,Jeff Valentine,,,33.8,1/0/1900,1/0/1900,Download Data,Y,,,15,6053,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS616,5/26/2013,1/0/1900,Jeff Valentine,,,33.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5091,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS615,5/26/2013,1/0/1900,Jeff Valentine,,,33.9,1/0/1900,1/0/1900,Download Data,Y,,,15,5091,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS620,5/26/2013,1/0/1900,Jeff Valentine,,,34,1/0/1900,1/0/1900,Download Data,Y,,,15,6062,,,,,,Y,15,,5/26/2013,,8/19/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS619,5/27/2013,1/0/1900,Jeff Valentine,,,20.1,1/0/1900,1/0/1900,Download Data,Y,,,15,6022,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS559,5/27/2013,1/0/1900,Jeff Valentine,,,20.6,1/0/1900,1/0/1900,Download Data,Y,,,15,6027,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS540,5/27/2013,1/0/1900,Jeff Valentine,,,20.8,1/0/1900,1/0/1900,Download Data,Y,,,15,6020,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS590,5/27/2013,1/0/1900,Jeff Valentine,,,26.9,1/0/1900,1/0/1900,Download Data,Y,,,15,5953,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS577,5/27/2013,1/0/1900,Jeff Valentine,,,32.3,1/0/1900,1/0/1900,Download Data,Y,,,15,85,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS560,5/27/2013,1/0/1900,Jeff Valentine,,,32.9,1/0/1900,1/0/1900,Download Data,Y,,,15,5938,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS643,5/27/2013,1/0/1900,Jeff Valentine,,,31.9,1/0/1900,1/0/1900,Download Data,Y,,,15,5941,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS571,5/27/2013,1/0/1900,Jeff Valentine,,,34.7,1/0/1900,1/0/1900,Download Data,Y,,,15,5948,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS13,5/27/2013,BS24,5/27/2013,1/0/1900,Jeff Valentine,,,34.3,1/0/1900,1/0/1900,Download Data,Y,,,15,6157,,,,,,Y,15,,5/27/2013,,8/20/2013,N,,,,N,,,,1,0
BS34,5/28/2013,BS535,5/28/2013,1/0/1900,Geo Keyes,,,28.8,1/0/1900,1/0/1900,Download Data,Y,,,15,6209,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
BS34,5/28/2013,BS530,5/28/2013,1/0/1900,Geo Keyes,,,27.8,1/0/1900,1/0/1900,Download Data,Y,,,15,392,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
BS34,5/28/2013,BS537,5/28/2013,1/0/1900,Geo Keyes,,,16,1/0/1900,1/0/1900,Download Data,Y,,,15,369,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
BS34,5/28/2013,BS517,5/28/2013,1/0/1900,Geo Keyes,,,19.2,1/0/1900,1/0/1900,Download Data,Y,,,15,379,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
BS2,5/28/2013,BS223,5/28/2013,1/0/1900,Jay Meyers,,,15,1/0/1900,1/0/1900,Download Data,Y,,,15,5241,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
BS2,5/28/2013,BS170,5/28/2013,1/0/1900,Jay Meyers,,,14.8,1/0/1900,1/0/1900,Download Data,Y,,,15,6120,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
BS2,5/28/2013,BS95,5/28/2013,1/0/1900,Jay Meyers,,,17.8,1/0/1900,1/0/1900,Download Data,Y,,,15,4089,,,,,,Y,15,,5/28/2013,,8/21/2013,N,,,,N,,,,1,0
